Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,mfi,fdbb,fdbs,fdb,aoaz,aobz,zlc,zlcb,zlcs,zcol,zone_sig,sz,bz,acs,acb,ss,sb,price_peak_above,price_peak_bellow,ao_peak_above,ao_peak_bellow,mfi_sq,mfi_green,mfi_fade,mfi_fake,mfi_sig,mfi_str,bar_height
2001-07-31 21:00:00,1.5295,1.5504,1.5236,1.5448,1.5298,1.5507,1.5239,1.5451,0,1.52965,1.55055,1.52375,1.54495,1.53715,0.20226040035,0.01776625497,1.48481008426,1.50514564046,1.52799705478,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0.026800000000000157
2001-08-31 21:00:00,1.5448,1.5812,1.5417,1.5793,1.5451,1.5815,1.542,1.5796,0,1.54495,1.58135,1.54185,1.57945,1.5616,0.19890430454,-0.00632396485,1.48628238547,1.5121586854,1.52857764382,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,1,0,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,0,0,0,0.03950000000000009
2001-09-30 21:00:00,1.5793,1.5806,1.5559,1.5785,1.5796,1.5809,1.5562,1.5788,0,1.57945,1.58075,1.55605,1.57865,1.5684,0.22166498721,0.02917585506,1.48864912505,1.51588884973,1.52832211506,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,1.0,,,,,0,0,0,0,0,0,0.024700000000000166
2001-10-31 22:00:00,1.5884,1.6048,1.5707,1.5717,1.5887,1.6051,1.571,1.572,0,1.58855,1.60495,1.57085,1.57185,1.5879,0.27245144844,0.12522695737,1.49360688466,1.51776524351,1.53008769205,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,1.57085,-1,1,0,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,0,0,0,0,0,0,0.03410000000000002
2001-11-30 22:00:00,1.5717,1.6055,1.5587,1.5906,1.572,1.6058,1.559,1.5909,0,1.57185,1.60565,1.55885,1.59075,1.58225,0.31715489011,0.18935779845,1.49881020123,1.51895708807,1.53639015364,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,1,0,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,0,0,0,0,0,0,0.04679999999999995
2001-12-31 22:00:00,1.5906,1.6185,1.5825,1.5892,1.5909,1.6188,1.5828,1.5895,0,1.59075,1.61865,1.58265,1.58935,1.60065,0.37058080484,0.23947395509,1.50213249344,1.52123120206,1.54279212291,1.61865,,1,0,1,0,1.61865,,1,0,1,0,1,0,1,0,1,0,inf,,1.58265,-1,1,0,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,0,0,0,0,0,0,0.03600000000000003
2002-01-31 22:00:00,1.5892,1.6123,1.5856,1.601,1.5895,1.6126,1.5859,1.6013,0,1.58935,1.61245,1.58575,1.60115,1.5991,0.39282433877,0.19752719354,1.50434537856,1.52627730181,1.55181369833,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,1.61245,,,,0,0,0,0,0,0,0.026699999999999946
2002-02-28 22:00:00,1.601,1.6031,1.5737,1.5943,1.6013,1.6034,1.574,1.5946,0,1.60115,1.60325,1.57385,1.59445,1.58855,0.39438499237,0.11388118068,1.50611111867,1.53154263908,1.55790095866,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.11388118068,,,,,,-0.6076911986733333,,0,0,0,0,0,0,0.029400000000000093
2002-03-31 22:00:00,1.5943,1.6021,1.5601,1.567,1.5946,1.6024,1.5604,1.5673,0,1.59445,1.60225,1.56025,1.56715,1.58125,0.37042734824,0.00343089687,1.50849872493,1.53858730919,1.56645076693,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0.04200000000000004
2002-04-30 21:00:00,1.567,1.5722,1.5259,1.5287,1.5673,1.5725,1.5262,1.529,0,1.56715,1.57235,1.52605,1.52885,1.5492,0.32682419038,-0.11205131713,1.51258343839,1.54404514555,1.57298061354,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,1,0,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,0,0,0,0.04630000000000001
2002-05-31 21:00:00,1.5287,1.5521,1.5028,1.5162,1.529,1.5524,1.5031,1.5165,0,1.52885,1.55225,1.50295,1.51635,1.5276,0.24553209196,-0.25478378753,1.51687702006,1.55112075235,1.57609449084,,1.48070415,0,1,0,1,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,1,0,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,0,0,0,0.0492999999999999
2002-06-30 21:00:00,1.5162,1.596,1.5108,1.5837,1.5165,1.5958,1.5106,1.5835,0,1.51635,1.5959,1.5107,1.5836,1.5533,0.186414472,-0.30001511914,1.52234032621,1.55711815831,1.57712559267,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,1,0,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,0,0,0,0.08520000000000016
2002-07-31 21:00:00,1.5837,1.6048,1.5491,1.5587,1.5835,1.6046,1.5489,1.5585,0,1.5836,1.6047,1.549,1.5586,1.57685,0.1592971565,-0.24954793381,1.52694876265,1.56104713852,1.57154047413,1.6047,,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0.05570000000000008
2002-08-31 21:00:00,1.5587,1.5915,1.5273,1.5867,1.5585,1.5913,1.5271,1.5865,0,1.5586,1.5914,1.5272,1.5866,1.5593,0.12248905682,-0.21713887874,1.5326180886,1.5635724962,1.56275237931,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.21713887874,,,,,,,0,0,0,0,0,0,0.06420000000000003
2002-09-30 21:00:00,1.5867,1.599,1.5552,1.5584,1.5865,1.5988,1.555,1.5582,0,1.5866,1.5989,1.5551,1.5583,1.577,0.13457222937,-0.08898538503,1.53773208179,1.56177593418,1.56086190345,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,1.0,,,,,0,0,0,0,0,0,0.04380000000000006
2002-10-31 22:00:00,1.5584,1.5917,1.5505,1.5648,1.5582,1.5915,1.5503,1.5646,0,1.5583,1.5916,1.5504,1.5647,1.571,0.16083939532,0.02058460288,1.54164115242,1.55750394241,1.56405952276,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,1,0,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,0,0,0,0,0,0,0.0411999999999999
2002-11-30 22:00:00,1.5648,1.5799,1.5452,1.5764,1.5646,1.5797,1.545,1.5762,0,1.5647,1.5798,1.5451,1.5763,1.56245,0.15336145528,0.01838503061,1.54468798685,1.55697844961,1.56310761821,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0.034700000000000175
2002-12-31 22:00:00,1.5764,1.5776,1.5173,1.5215,1.5762,1.5774,1.5171,1.5213,0,1.5763,1.5775,1.5172,1.5214,1.54735,0.10927337457,-0.06805053179,1.54503506478,1.55946239341,1.56588609456,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,1,0,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,0,0,0,0.0602999999999998
2003-01-31 22:00:00,1.5215,1.5329,1.483,1.4837,1.5213,1.5327,1.4828,1.4835,0,1.5214,1.5328,1.4829,1.4836,1.50785,0.04957722324,-0.18245942301,1.54369390595,1.55944209423,1.56690887565,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,1,0,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,0,0,0,0.04989999999999983
2003-02-28 22:00:00,1.4837,1.4948,1.4584,1.4678,1.4835,1.4946,1.4582,1.4676,0,1.4836,1.4947,1.4583,1.4677,1.4765,-0.05238701355,-0.34621547675,1.54443283626,1.56163683245,1.56601710052,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,-1.0,0.0,1.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,0,0,0,0.03639999999999999
2003-03-31 22:00:00,1.4678,1.4942,1.4313,1.4331,1.4676,1.494,1.4311,1.4329,0,1.4677,1.4941,1.4312,1.433,1.46265,-0.16203635678,-0.46052396286,1.54692646424,1.56280722839,1.56228368042,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,0,0,0,0.06289999999999996
2003-04-30 21:00:00,1.4331,1.4332,1.3403,1.3678,1.4329,1.433,1.3401,1.3676,0,1.433,1.4331,1.3402,1.3677,1.38665,-0.3314969438,-0.64435636729,1.54787827469,1.56276257485,1.55139694433,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,0,0,0,0.09289999999999998
2003-05-31 21:00:00,1.3678,1.3785,1.3306,1.3469,1.3676,1.3783,1.3304,1.3467,0,1.3677,1.3784,1.3305,1.3468,1.35445,-0.51299313182,-0.78901754968,1.5501184074,1.56083600299,1.53641755547,,1.30825415,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,0,0,0,0.047900000000000054
2003-06-30 21:00:00,1.3469,1.4191,1.3334,1.4041,1.3467,1.4189,1.3332,1.4039,0,1.3468,1.419,1.3333,1.404,1.37615,-0.63319721989,-0.74755179862,1.55172468376,1.55421275262,1.52166404437,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0.08570000000000011
2003-07-31 21:00:00,1.4041,1.4165,1.376,1.3852,1.4039,1.4163,1.3758,1.385,0,1.404,1.4164,1.3759,1.3851,1.39615,-0.6992188522,-0.58690908143,1.55254970808,1.54449865854,1.4946612355,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.58690908143,,,,,,,0,0,0,0,0,0,0.0405000000000002
2003-08-31 21:00:00,1.3852,1.3978,1.3365,1.3517,1.385,1.3976,1.3363,1.3515,0,1.3851,1.3977,1.3364,1.3516,1.36705,-0.77207697598,-0.46226431799,1.55214973054,1.53426757622,1.4666189884,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.46226431799,,,,,,,0,0,0,0,0,0,0.06129999999999991
2003-09-30 21:00:00,1.3517,1.354,1.3016,1.3184,1.3515,1.3538,1.3014,1.3182,0,1.3516,1.3539,1.3015,1.3183,1.3277,-0.8034066751,-0.30236335323,1.54874205896,1.51581537919,1.44852519072,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.30236335323,,,,,,,0,0,0,0,0,0,0.0524
2003-10-31 22:00:00,1.3184,1.3434,1.293,1.2974,1.3182,1.3432,1.2928,1.2972,0,1.3183,1.3433,1.2929,1.2973,1.3181,-0.81281816828,-0.17415926779,1.5431849775,1.49564470679,1.43805015258,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.17415926779,,,,,,,0,0,0,0,0,0,0.0504
2003-11-30 22:00:00,1.2974,1.3421,1.2837,1.2918,1.2972,1.3419,1.2835,1.2916,0,1.2973,1.342,1.2836,1.2917,1.3128,-0.84758069151,-0.15358166992,1.53698997923,1.48070786845,1.42385012206,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.15358166992,,,,,,,0,0,0,0,0,0,0.05840000000000001
2003-12-31 22:00:00,1.2918,1.3362,1.2681,1.3245,1.2916,1.336,1.2679,1.3243,0,1.2917,1.3361,1.268,1.3244,1.30205,-0.90724922065,-0.19938819045,1.52542536544,1.47013813489,1.40462009765,,1.24575415,0,1,0,1,,,0,0,0,0,0,0,0,0,0,0,inf,1.3361,,1,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0.06810000000000005
2004-01-31 22:00:00,1.3245,1.3511,1.3066,1.3368,1.3243,1.3509,1.3064,1.3366,0,1.3244,1.351,1.3065,1.3367,1.32875,-0.91153679801,-0.13952729044,1.51227341426,1.45725211803,1.38731607812,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,0.6666666666666666,0,0,0,0,0,0,0.044499999999999984
2004-02-29 22:00:00,1.3368,1.3586,1.301,1.3097,1.3366,1.3584,1.3008,1.3095,0,1.3367,1.3585,1.3009,1.3096,1.3297,-0.87687095244,-0.01435325979,1.50180238239,1.44105810327,1.37241286249,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0.057600000000000096
2004-03-31 22:00:00,1.3097,1.3794,1.3036,1.3717,1.3095,1.3797,1.3034,1.372,42759,1.3096,1.37955,1.3035,1.37185,1.341525,-0.82336600757,0.12668555554,1.49367527605,1.42568834037,1.35834029,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.1778572932,,,0,0,1,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,1,0,0,0,1,+-,0.07604999999999995
2004-04-30 21:00:00,1.3717,1.4002,1.3554,1.3617,1.372,1.4005,1.3557,1.362,99630,1.37185,1.40035,1.35555,1.36185,1.37795,-0.73246292239,0.29882854875,1.4839348702,1.41157729782,1.352422232,,,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0.04496637559,,1.35555,-1,0,1,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,1,0,0,0,1,+-,0.04479999999999995
2004-05-31 21:00:00,1.3617,1.3819,1.3316,1.3326,1.362,1.3822,1.3319,1.3329,99646,1.36185,1.38205,1.33175,1.33275,1.3569,-0.64756612848,0.38241579738,1.47191680326,1.39788638559,1.3478777856,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.05047869458,,,0,0,1,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,0,1,0,0,4,++,0.05030000000000001
2004-06-30 21:00:00,1.3326,1.3382,1.3057,1.3295,1.3329,1.3385,1.306,1.3298,96796,1.33275,1.33835,1.30585,1.32965,1.3221,-0.61775258055,0.30901538591,1.46008474147,1.38924433739,1.34660722848,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.03357576759,1.33835,,1,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,1,0,3,--,0.03249999999999997
2004-07-31 21:00:00,1.3295,1.3345,1.2954,1.3126,1.3298,1.3348,1.2957,1.3129,108942,1.32965,1.33465,1.29555,1.31275,1.3151,-0.59411719526,0.22554177407,1.44875514598,1.38180129522,1.35287578278,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.03589065741,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.22554177407,,,,,,,,0,1,0,0,4,++,0.03909999999999991
2004-08-31 21:00:00,1.3126,1.3166,1.259,1.2611,1.3129,1.3169,1.2593,1.2614,90576,1.31275,1.31675,1.25915,1.26125,1.28795,-0.60399366194,0.08922900361,1.43747013475,1.37676675832,1.35368062623,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.06359300477,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,-0.91153679801,,,,,,0,0,0,1,2,-+,0.057600000000000096
2004-09-30 21:00:00,1.2611,1.2755,1.2159,1.2183,1.2614,1.2758,1.2162,1.2186,98462,1.26125,1.27565,1.21605,1.21845,1.24585,-0.69021785543,-0.15086294879,1.42910704746,1.37691466353,1.34736450098,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.06053096626,,,0,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.059599999999999875
2004-10-31 22:00:00,1.2183,1.2282,1.1717,1.1873,1.2186,1.2285,1.172,1.1876,112767,1.21845,1.22835,1.17185,1.18745,1.2001,-0.7923723784,-0.33648163005,1.4214603515,1.37441283059,1.34091160078,,1.14960415,0,1,0,1,,1.14960415,0,0,0,0,0,0,0,0,0,0,0.05010331037,,,0,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.056499999999999995
2004-11-30 22:00:00,1.1873,1.2466,1.1795,1.2035,1.1876,1.2469,1.1798,1.2038,134710,1.18745,1.24675,1.17965,1.20365,1.2132,-0.84679115731,-0.35831935088,1.41531147831,1.36787372676,1.33031928063,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.04981070448,,,0,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.06709999999999994
2004-12-31 22:00:00,1.2035,1.2467,1.1945,1.2403,1.2038,1.247,1.1948,1.2406,139443,1.20365,1.24685,1.19465,1.24045,1.22075,-0.88880450481,-0.31539967166,1.41243751844,1.36127701092,1.3134254245,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.03743465072,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.052200000000000024
2005-01-31 22:00:00,1.2403,1.2581,1.2231,1.2353,1.2406,1.2584,1.2234,1.2356,141031,1.24045,1.25825,1.22325,1.23545,1.24075,-0.88580596288,-0.16485973154,1.40816540164,1.35211113455,1.2907603396,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.02481723876,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.03500000000000014
2005-02-28 22:00:00,1.2353,1.2492,1.1977,1.2097,1.2356,1.2495,1.198,1.21,133892,1.23545,1.24935,1.19785,1.20985,1.2236,-0.85905847778,-0.0113916984,1.40154498612,1.33882849273,1.27524827168,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.03846383652,,,0,0,1,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,0,0,0,1,2,-+,0.05149999999999988
2005-03-31 22:00:00,1.2097,1.2617,1.2065,1.2581,1.21,1.262,1.2068,1.2584,126764,1.20985,1.26185,1.20665,1.25825,1.23425,-0.77840629338,0.18605921839,1.39489537181,1.32148743114,1.26434861735,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.0435454861,,,0,0,1,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,0,0,0,1,2,-+,0.055199999999999916
2005-04-30 21:00:00,1.2581,1.2732,1.2357,1.2547,1.2584,1.2735,1.236,1.255,152626,1.25825,1.27335,1.23585,1.25485,1.2546,-0.68936770587,0.33201632712,1.38666880475,1.30795150225,1.25962889388,,,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0.02456986359,,,0,0,1,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,1,0,0,0,1,+-,0.03750000000000009
2005-05-31 21:00:00,1.2547,1.2589,1.2232,1.2249,1.255,1.2592,1.2235,1.2252,172251,1.25485,1.25905,1.22335,1.22505,1.2412,-0.61652032406,0.37865488684,1.375836589,1.29705131447,1.2524231151,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.02072556908,,,0,0,1,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,1,0,0,0,1,+-,0.035700000000000065
2005-06-30 21:00:00,1.2249,1.2479,1.202,1.2217,1.2252,1.2482,1.2023,1.222,162254,1.22505,1.24805,1.20215,1.22185,1.2251,-0.58156598008,0.31298839251,1.36231838984,1.29001365016,1.24878849208,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.02828897901,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,0,1,2,-+,0.04590000000000005
2005-07-31 21:00:00,1.2217,1.226,1.1835,1.1877,1.222,1.2263,1.1838,1.188,167083,1.22185,1.22615,1.18365,1.18785,1.2049,-0.54397832088,0.24850185273,1.35084774447,1.28171194389,1.24995079366,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.02543645972,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.24850185273,,,,,,,,1,0,0,0,1,+-,0.04249999999999998
2005-08-31 21:00:00,1.1877,1.1943,1.1586,1.1621,1.188,1.1946,1.1589,1.1624,140602,1.18785,1.19445,1.15875,1.16225,1.1766,-0.54361309418,0.13034061264,1.34084022566,1.2757792009,1.24820063493,,1.13650415,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.02539081948,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.13034061264,,,,,,,,0,0,1,0,3,--,0.035700000000000065
2005-09-30 21:00:00,1.1621,1.1924,1.1619,1.1814,1.1624,1.1927,1.1622,1.1817,182869,1.16225,1.19255,1.16205,1.18155,1.1773,-0.56517221168,0.01267439306,1.33314097754,1.27313180079,1.24358050795,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.016678606,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,-0.91153679801,,,,,,1,0,0,0,1,+-,0.03049999999999997
2005-10-31 22:00:00,1.1814,1.1976,1.1641,1.1665,1.1817,1.1977,1.1644,1.1668,142051,1.18155,1.19765,1.16425,1.16665,1.18095,-0.57181688239,-0.02685019267,1.3247147485,1.26914032569,1.23584440636,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.02351268206,,,0,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,1,2,-+,0.033400000000000096
2005-11-30 22:00:00,1.1665,1.1753,1.1425,1.1622,1.1668,1.1756,1.1428,1.1625,121999,1.16665,1.17545,1.14265,1.16235,1.15905,-0.58721471747,-0.06303416828,1.31775592169,1.26363528498,1.22399552508,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.02688546627,1.17545,,1,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,1,2,-+,0.03280000000000016
2005-12-31 22:00:00,1.1622,1.1797,1.1374,1.1386,1.1625,1.18,1.1377,1.1389,127509,1.16235,1.17985,1.13755,1.13875,1.1587,-0.58665613545,-0.03997134952,1.31289777387,1.25629337436,1.21465642007,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.03317412889,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,1,0,0,4,++,0.042300000000000004
2006-01-31 22:00:00,1.1386,1.1614,1.1351,1.1363,1.1389,1.1617,1.1354,1.1366,172079,1.13875,1.16155,1.13525,1.13645,1.1484,-0.56785923672,0.01999540394,1.30738256049,1.24633170256,1.20791513605,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.01528367785,,,0,0,1,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,1,0,0,0,1,+-,0.02629999999999999
2006-02-28 22:00:00,1.1363,1.1746,1.1298,1.1676,1.1366,1.1749,1.1301,1.1679,235779,1.13645,1.17475,1.12995,1.16775,1.15235,-0.5579398022,0.04148287441,1.30105313276,1.23770273974,1.19814210884,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.01900084401,1.17475,,1,0,1,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,0,1,0,0,4,++,0.04479999999999995
2006-03-31 22:00:00,1.1676,1.1772,1.1157,1.1165,1.1679,1.1775,1.116,1.1168,173580,1.16775,1.17735,1.11585,1.11665,1.1466,-0.56188824048,0.0264337839,1.29365673793,1.23060864727,1.19025368707,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.03543034912,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,-0.91153679801,,,,,,0,0,0,1,2,-+,0.06149999999999989
2006-04-30 21:00:00,1.1165,1.1273,1.0928,1.1015,1.1168,1.1276,1.0931,1.1018,188854,1.11665,1.12745,1.09295,1.10165,1.1102,-0.57205167099,-0.00703147058,1.28465237348,1.22166381637,1.18188294966,,1.07070415,0,1,0,1,,1.07070415,0,0,0,0,0,0,0,0,0,0,0.0182680801,,,0,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.034499999999999975
2006-05-31 21:00:00,1.1015,1.1289,1.0961,1.1158,1.1018,1.1287,1.0959,1.1156,215447,1.10165,1.1288,1.096,1.1157,1.1124,-0.57682263663,-0.02411823985,1.27639449859,1.21379333932,1.17597635973,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.01522416186,,,0,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.03279999999999994
2006-06-30 21:00:00,1.1158,1.1457,1.1041,1.1311,1.1156,1.146,1.1044,1.1309,217062,1.1157,1.14585,1.10425,1.131,1.12505,-0.56405197851,0.00633719653,1.26905261409,1.2056191719,1.17010108778,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.01916503119,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,1,0,0,4,++,0.04160000000000008
2006-07-31 21:00:00,1.1311,1.1373,1.1033,1.1035,1.1309,1.1371,1.1036,1.1038,257163,1.131,1.1372,1.10345,1.10365,1.120325,-0.56564715985,0.00620098806,1.26059087454,1.19896052542,1.15812087023,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.01312397196,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.03374999999999995
2006-08-31 21:00:00,1.1035,1.1294,1.103,1.1172,1.1038,1.1297,1.1033,1.1175,191540,1.10365,1.12955,1.10315,1.11735,1.11635,-0.56625331342,0.00687774959,1.25275311496,1.19241545974,1.14897669618,,1.08090415,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.01378302182,1.12955,,1,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,0,1,2,-+,0.02639999999999998
