Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,mfi,fdbb,fdbs,fdb,aoaz,aobz,zlc,zlcb,zlcs,zcol,zone_sig,sz,bz,acs,acb,ss,sb,price_peak_above,price_peak_bellow,ao_peak_above,ao_peak_bellow,mfi_sq,mfi_green,mfi_fade,mfi_fake,mfi_sig,mfi_str,bar_height
2013-01-31 22:00:00,1.0398,1.05789,1.02406,1.05272,1.03992,1.05797,1.02415,1.05295,808746,1.03986,1.05793,1.024105,1.052835,1.0410175,0.20049758738,-0.03342642114,1.00778791746,1.02683933096,1.02983091955,,1.0055229666666667,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.0041824009,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,1.0,,,,,0,0,0,1,2,-+,0.033824999999999994
2013-02-28 22:00:00,1.05272,1.07175,1.04255,1.0602,1.05295,1.07181,1.04261,1.06095,764451,1.052835,1.07178,1.04258,1.060575,1.05718,0.23286951261,0.03805213706,1.0105592315,1.02546910209,1.03085973564,1.07178,,1,0,1,0,1.07178,,0,0,0,0,0,0,0,0,0,0,0.00381973469,,,0,1,0,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,0,0,1,0,3,--,0.029199999999999893
2013-03-31 21:00:00,1.0602,1.07155,1.04315,1.04455,1.06095,1.0716,1.04314,1.04483,887865,1.060575,1.071575,1.043145,1.04469,1.05736,0.2229436235,0.02736163764,1.01271409831,1.02700421433,1.03304778851,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00320206338,,,0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.028429999999999955
2013-04-30 21:00:00,1.04455,1.04505,0.98857,0.99206,1.04483,1.04551,0.98865,0.99268,1481579,1.04469,1.04528,0.98861,0.99237,1.016945,0.16568241272,-0.0745442844,1.0129874369,1.02800056253,1.03464173081,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00382497322,,,0,1,0,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,1,0,0,4,++,0.05667
2013-05-31 21:00:00,0.99206,1.0065,0.94826,0.95895,0.99268,1.00652,0.94832,0.96047,1707133,0.99237,1.00651,0.94829,0.95971,0.9774,0.04526099487,-0.26636694178,1.01320974945,1.02972549222,1.03914938465,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00341039626,,,0,1,0,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,1,0,0,0,1,+-,0.05822000000000005
2013-06-30 21:00:00,0.95895,0.97146,0.91986,0.92318,0.96047,0.97156,0.92004,0.92349,1683993,0.95971,0.97151,0.91995,0.923335,0.94573,-0.1102639322,-0.46038685596,1.01509746103,1.03113699319,1.04279150772,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00306177045,,,0,0,1,-1.0,0.0,1.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,1,0,3,--,0.05155999999999994
2013-07-31 21:00:00,0.92318,0.95352,0.91686,0.93764,0.92349,0.95362,0.91749,0.93912,1297154,0.923335,0.95357,0.917175,0.93838,0.9353725,-0.30265815094,-0.63760907578,1.01662650249,1.03439236904,1.03762220617,,0.8985929666666667,0,1,0,1,,0.8985929666666667,0,1,0,1,0,0,0,0,0,0,0.00280575784,0.95357,,1,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,1,0,3,--,0.036395000000000066
2013-08-31 21:00:00,0.93764,0.97402,0.93764,0.96095,0.93912,0.97422,0.93912,0.96103,964707,0.93838,0.97412,0.93838,0.96099,0.95625,-0.46437982336,-0.68801290518,1.01856292537,1.03726332291,1.02557776494,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00370475181,,,0,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,1,2,-+,0.035739999999999994
2013-09-30 21:00:00,0.96095,1.00476,0.95936,0.98628,0.96103,1.00483,0.95972,0.98643,978723,0.96099,1.004795,0.95954,0.986355,0.9821675,-0.51999048508,-0.51861353513,1.02029020034,1.03472353255,1.00960821195,,,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00462388234,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,1,0,0,4,++,0.045255000000000156
2013-10-31 21:00:00,0.98628,0.99668,0.95853,0.96594,0.98643,0.9967,0.95862,0.96756,916051,0.986355,0.99669,0.958575,0.96675,0.9776325,-0.51533633593,-0.27596846363,1.02312787724,1.02755809098,0.99476106956,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.00416079454,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,1,0,3,--,0.03811500000000001
